"","V1","V2","V3","V4"
"84",0.254385964912281,0.271929824561404,0.236842105263158,0.236842105263158
"85",0.25,0.268518518518519,0.25,0.231481481481481
"86",0.25,0.267241379310345,0.267241379310345,0.21551724137931
"87",0.296610169491525,0.245762711864407,0.228813559322034,0.228813559322034
"88",0.240384615384615,0.240384615384615,0.278846153846154,0.240384615384615
"89",0.270491803278689,0.254098360655738,0.204918032786885,0.270491803278689
"90",0.241666666666667,0.225,0.258333333333333,0.275
"91",0.235849056603774,0.254716981132075,0.273584905660377,0.235849056603774
"92",0.325,0.241666666666667,0.208333333333333,0.225
"93",0.25,0.231481481481481,0.231481481481481,0.287037037037037
"94",0.266129032258065,0.314516129032258,0.201612903225806,0.217741935483871
"95",0.269230769230769,0.238461538461538,0.238461538461538,0.253846153846154
"96",0.204918032786885,0.254098360655738,0.204918032786885,0.336065573770492
"97",0.241666666666667,0.225,0.258333333333333,0.275
"98",0.201612903225806,0.201612903225806,0.201612903225806,0.395161290322581
"99",0.245454545454545,0.263636363636364,0.263636363636364,0.227272727272727
"100",0.235849056603774,0.235849056603774,0.273584905660377,0.254716981132075
"101",0.225,0.275,0.241666666666667,0.258333333333333
"102",0.263636363636364,0.245454545454545,0.245454545454545,0.245454545454545
"103",0.214285714285714,0.388888888888889,0.198412698412698,0.198412698412698
"104",0.227272727272727,0.263636363636364,0.227272727272727,0.281818181818182
"105",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"106",0.241071428571429,0.258928571428571,0.276785714285714,0.223214285714286
"107",0.241071428571429,0.241071428571429,0.258928571428571,0.258928571428571
"108",0.192307692307692,0.3,0.223076923076923,0.284615384615385
"109",0.232758620689655,0.318965517241379,0.21551724137931,0.232758620689655
"110",0.232758620689655,0.232758620689655,0.267241379310345,0.267241379310345
"111",0.319672131147541,0.204918032786885,0.237704918032787,0.237704918032787
"112",0.232758620689655,0.25,0.28448275862069,0.232758620689655
"113",0.301724137931034,0.232758620689655,0.232758620689655,0.232758620689655
"114",0.245762711864407,0.26271186440678,0.245762711864407,0.245762711864407
"115",0.208333333333333,0.225,0.208333333333333,0.358333333333333
"116",0.258928571428571,0.241071428571429,0.276785714285714,0.223214285714286
"117",0.259615384615385,0.240384615384615,0.240384615384615,0.259615384615385
"118",0.286885245901639,0.254098360655738,0.254098360655738,0.204918032786885
"119",0.25,0.21551724137931,0.21551724137931,0.318965517241379
"120",0.294642857142857,0.223214285714286,0.258928571428571,0.223214285714286
"121",0.279661016949153,0.228813559322034,0.228813559322034,0.26271186440678
"122",0.275,0.241666666666667,0.241666666666667,0.241666666666667
"123",0.26271186440678,0.228813559322034,0.296610169491525,0.211864406779661
"124",0.258333333333333,0.241666666666667,0.258333333333333,0.241666666666667
"125",0.25,0.28448275862069,0.21551724137931,0.25
"126",0.231481481481481,0.231481481481481,0.25,0.287037037037037
"127",0.258333333333333,0.291666666666667,0.225,0.225
"128",0.223214285714286,0.258928571428571,0.241071428571429,0.276785714285714
"129",0.204918032786885,0.286885245901639,0.30327868852459,0.204918032786885
"130",0.227272727272727,0.227272727272727,0.281818181818182,0.263636363636364
"131",0.25,0.268518518518519,0.25,0.231481481481481
"132",0.254385964912281,0.219298245614035,0.271929824561404,0.254385964912281
"133",0.275,0.241666666666667,0.275,0.208333333333333
"134",0.21551724137931,0.25,0.301724137931034,0.232758620689655
"135",0.3,0.227272727272727,0.227272727272727,0.245454545454545
"136",0.231481481481481,0.268518518518519,0.268518518518519,0.231481481481481
"137",0.3,0.227272727272727,0.245454545454545,0.227272727272727
"138",0.236842105263158,0.236842105263158,0.289473684210526,0.236842105263158
"139",0.25,0.267241379310345,0.25,0.232758620689655
"140",0.25,0.232758620689655,0.232758620689655,0.28448275862069
"141",0.275,0.225,0.225,0.275
"142",0.286885245901639,0.286885245901639,0.204918032786885,0.221311475409836
"143",0.223214285714286,0.241071428571429,0.276785714285714,0.258928571428571
"144",0.232758620689655,0.232758620689655,0.28448275862069,0.25
"145",0.264705882352941,0.245098039215686,0.245098039215686,0.245098039215686
"146",0.223214285714286,0.258928571428571,0.276785714285714,0.241071428571429
"147",0.204918032786885,0.204918032786885,0.368852459016393,0.221311475409836
"148",0.25,0.232758620689655,0.28448275862069,0.232758620689655
"149",0.25,0.21551724137931,0.267241379310345,0.267241379310345
"150",0.270491803278689,0.204918032786885,0.270491803278689,0.254098360655738
"151",0.225,0.291666666666667,0.258333333333333,0.225
"152",0.232758620689655,0.232758620689655,0.28448275862069,0.25
"153",0.279661016949153,0.245762711864407,0.228813559322034,0.245762711864407
"154",0.1953125,0.2109375,0.2109375,0.3828125
"155",0.225,0.291666666666667,0.241666666666667,0.241666666666667
"156",0.237704918032787,0.237704918032787,0.221311475409836,0.30327868852459
"157",0.268518518518519,0.231481481481481,0.25,0.25
"158",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"159",0.294642857142857,0.223214285714286,0.241071428571429,0.241071428571429
"160",0.232758620689655,0.21551724137931,0.21551724137931,0.336206896551724
"161",0.266129032258065,0.217741935483871,0.217741935483871,0.298387096774194
"162",0.28448275862069,0.232758620689655,0.232758620689655,0.25
"163",0.237704918032787,0.221311475409836,0.30327868852459,0.237704918032787
"164",0.25,0.266129032258065,0.217741935483871,0.266129032258065
"165",0.289473684210526,0.236842105263158,0.254385964912281,0.219298245614035
"166",0.258333333333333,0.258333333333333,0.241666666666667,0.241666666666667
"167",0.258928571428571,0.241071428571429,0.223214285714286,0.276785714285714
"168",0.236842105263158,0.236842105263158,0.271929824561404,0.254385964912281
"169",0.281818181818182,0.245454545454545,0.227272727272727,0.245454545454545
"170",0.241666666666667,0.258333333333333,0.258333333333333,0.241666666666667
"171",0.223214285714286,0.258928571428571,0.294642857142857,0.223214285714286
"172",0.267241379310345,0.21551724137931,0.25,0.267241379310345
"173",0.232758620689655,0.25,0.232758620689655,0.28448275862069
"174",0.225,0.275,0.241666666666667,0.258333333333333
"175",0.223214285714286,0.258928571428571,0.258928571428571,0.258928571428571
"176",0.275,0.208333333333333,0.225,0.291666666666667
"177",0.296610169491525,0.245762711864407,0.228813559322034,0.228813559322034
"178",0.282258064516129,0.266129032258065,0.201612903225806,0.25
"179",0.245762711864407,0.26271186440678,0.245762711864407,0.245762711864407
"180",0.254716981132075,0.254716981132075,0.254716981132075,0.235849056603774
"181",0.291666666666667,0.225,0.225,0.258333333333333
"182",0.275,0.225,0.241666666666667,0.258333333333333
"183",0.258928571428571,0.241071428571429,0.241071428571429,0.258928571428571
"184",0.245454545454545,0.263636363636364,0.227272727272727,0.263636363636364
"185",0.258333333333333,0.241666666666667,0.241666666666667,0.258333333333333
"186",0.228813559322034,0.245762711864407,0.26271186440678,0.26271186440678
"187",0.231481481481481,0.231481481481481,0.287037037037037,0.25
"188",0.219298245614035,0.236842105263158,0.271929824561404,0.271929824561404
"189",0.240384615384615,0.240384615384615,0.259615384615385,0.259615384615385
"190",0.267241379310345,0.232758620689655,0.25,0.25
"191",0.225,0.225,0.241666666666667,0.308333333333333
"192",0.245762711864407,0.228813559322034,0.228813559322034,0.296610169491525
"193",0.241071428571429,0.223214285714286,0.294642857142857,0.241071428571429
"194",0.281818181818182,0.245454545454545,0.227272727272727,0.245454545454545
"195",0.228813559322034,0.279661016949153,0.26271186440678,0.228813559322034
"196",0.258333333333333,0.225,0.241666666666667,0.275
"197",0.241666666666667,0.241666666666667,0.258333333333333,0.258333333333333
"198",0.225,0.258333333333333,0.308333333333333,0.208333333333333
"199",0.258333333333333,0.241666666666667,0.258333333333333,0.241666666666667
"200",0.232758620689655,0.25,0.25,0.267241379310345
"201",0.241666666666667,0.241666666666667,0.275,0.241666666666667
"202",0.219298245614035,0.254385964912281,0.289473684210526,0.236842105263158
"203",0.227272727272727,0.227272727272727,0.263636363636364,0.281818181818182
"204",0.258928571428571,0.241071428571429,0.223214285714286,0.276785714285714
"205",0.28448275862069,0.267241379310345,0.232758620689655,0.21551724137931
"206",0.21551724137931,0.267241379310345,0.301724137931034,0.21551724137931
"207",0.241666666666667,0.291666666666667,0.208333333333333,0.258333333333333
"208",0.241071428571429,0.258928571428571,0.258928571428571,0.241071428571429
"209",0.263636363636364,0.263636363636364,0.245454545454545,0.227272727272727
"210",0.245454545454545,0.263636363636364,0.245454545454545,0.245454545454545
"211",0.2109375,0.2265625,0.3515625,0.2109375
"212",0.296610169491525,0.26271186440678,0.211864406779661,0.228813559322034
"213",0.307017543859649,0.236842105263158,0.219298245614035,0.236842105263158
"214",0.236842105263158,0.236842105263158,0.254385964912281,0.271929824561404
"215",0.259615384615385,0.240384615384615,0.259615384615385,0.240384615384615
"216",0.263636363636364,0.227272727272727,0.263636363636364,0.245454545454545
"217",0.21551724137931,0.25,0.301724137931034,0.232758620689655
"218",0.219298245614035,0.236842105263158,0.324561403508772,0.219298245614035
"219",0.254098360655738,0.237704918032787,0.270491803278689,0.237704918032787
"220",0.232758620689655,0.28448275862069,0.25,0.232758620689655
"221",0.25,0.266129032258065,0.217741935483871,0.266129032258065
"222",0.336206896551724,0.21551724137931,0.232758620689655,0.21551724137931
"223",0.236842105263158,0.219298245614035,0.271929824561404,0.271929824561404
"224",0.1953125,0.2265625,0.3359375,0.2421875
"225",0.25,0.267241379310345,0.25,0.232758620689655
"226",0.25,0.25,0.267241379310345,0.232758620689655
"227",0.25,0.25,0.28448275862069,0.21551724137931
"228",0.233870967741935,0.282258064516129,0.25,0.233870967741935
"229",0.241071428571429,0.258928571428571,0.276785714285714,0.223214285714286
"230",0.246031746031746,0.246031746031746,0.214285714285714,0.293650793650794
"231",0.245454545454545,0.245454545454545,0.227272727272727,0.281818181818182
"232",0.266129032258065,0.25,0.266129032258065,0.217741935483871
"233",0.268518518518519,0.231481481481481,0.268518518518519,0.231481481481481
"234",0.21551724137931,0.25,0.28448275862069,0.25
"235",0.225,0.258333333333333,0.308333333333333,0.208333333333333
"236",0.25,0.232758620689655,0.267241379310345,0.25
"237",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"238",0.232758620689655,0.28448275862069,0.232758620689655,0.25
"239",0.324561403508772,0.236842105263158,0.219298245614035,0.219298245614035
"240",0.237704918032787,0.204918032786885,0.30327868852459,0.254098360655738
"241",0.26271186440678,0.228813559322034,0.26271186440678,0.245762711864407
"242",0.275,0.258333333333333,0.258333333333333,0.208333333333333
"243",0.231481481481481,0.25,0.268518518518519,0.25
"244",0.258928571428571,0.223214285714286,0.241071428571429,0.276785714285714
"245",0.21551724137931,0.232758620689655,0.28448275862069,0.267241379310345
"246",0.275,0.208333333333333,0.275,0.241666666666667
"247",0.258333333333333,0.225,0.241666666666667,0.275
"248",0.245454545454545,0.227272727272727,0.3,0.227272727272727
"249",0.233870967741935,0.282258064516129,0.233870967741935,0.25
"250",0.26271186440678,0.245762711864407,0.228813559322034,0.26271186440678
"251",0.2109375,0.2421875,0.3203125,0.2265625
"252",0.241666666666667,0.241666666666667,0.225,0.291666666666667
"253",0.245762711864407,0.211864406779661,0.296610169491525,0.245762711864407
"254",0.241071428571429,0.223214285714286,0.241071428571429,0.294642857142857
"255",0.258928571428571,0.241071428571429,0.223214285714286,0.276785714285714
"256",0.245098039215686,0.264705882352941,0.245098039215686,0.245098039215686
"257",0.258333333333333,0.225,0.275,0.241666666666667
"258",0.232758620689655,0.21551724137931,0.28448275862069,0.267241379310345
"259",0.235849056603774,0.254716981132075,0.273584905660377,0.235849056603774
"260",0.219298245614035,0.236842105263158,0.254385964912281,0.289473684210526
"261",0.232758620689655,0.232758620689655,0.25,0.28448275862069
"262",0.286885245901639,0.270491803278689,0.221311475409836,0.221311475409836
"263",0.2578125,0.2265625,0.3046875,0.2109375
"264",0.296610169491525,0.228813559322034,0.228813559322034,0.245762711864407
"265",0.282258064516129,0.201612903225806,0.233870967741935,0.282258064516129
"266",0.25,0.231481481481481,0.25,0.268518518518519
"267",0.273584905660377,0.235849056603774,0.235849056603774,0.254716981132075
"268",0.25,0.25,0.28448275862069,0.21551724137931
"269",0.235849056603774,0.235849056603774,0.292452830188679,0.235849056603774
"270",0.237704918032787,0.237704918032787,0.254098360655738,0.270491803278689
"271",0.241666666666667,0.241666666666667,0.258333333333333,0.258333333333333
"272",0.241666666666667,0.291666666666667,0.208333333333333,0.258333333333333
"273",0.254716981132075,0.235849056603774,0.273584905660377,0.235849056603774
"274",0.25,0.25,0.268518518518519,0.231481481481481
"275",0.207692307692308,0.207692307692308,0.253846153846154,0.330769230769231
"276",0.221311475409836,0.204918032786885,0.221311475409836,0.352459016393443
"277",0.241666666666667,0.258333333333333,0.241666666666667,0.258333333333333
"278",0.232758620689655,0.301724137931034,0.232758620689655,0.232758620689655
"279",0.241666666666667,0.208333333333333,0.275,0.275
"280",0.308333333333333,0.225,0.258333333333333,0.208333333333333
"281",0.237704918032787,0.254098360655738,0.286885245901639,0.221311475409836
"282",0.225,0.275,0.258333333333333,0.241666666666667
"283",0.237704918032787,0.237704918032787,0.286885245901639,0.237704918032787
"284",0.25,0.233870967741935,0.314516129032258,0.201612903225806
"285",0.231481481481481,0.231481481481481,0.231481481481481,0.305555555555556
"286",0.204545454545455,0.25,0.325757575757576,0.21969696969697
"287",0.227272727272727,0.263636363636364,0.263636363636364,0.245454545454545
"288",0.237704918032787,0.270491803278689,0.237704918032787,0.254098360655738
"289",0.2109375,0.2734375,0.1953125,0.3203125
"290",0.233870967741935,0.201612903225806,0.217741935483871,0.346774193548387
"291",0.240384615384615,0.240384615384615,0.259615384615385,0.259615384615385
"292",0.232758620689655,0.25,0.301724137931034,0.21551724137931
"293",0.254098360655738,0.30327868852459,0.204918032786885,0.237704918032787
"294",0.235849056603774,0.235849056603774,0.235849056603774,0.292452830188679
"295",0.204918032786885,0.237704918032787,0.221311475409836,0.336065573770492
"296",0.271929824561404,0.236842105263158,0.236842105263158,0.254385964912281
"297",0.241666666666667,0.225,0.208333333333333,0.325
"298",0.263636363636364,0.245454545454545,0.245454545454545,0.245454545454545
"299",0.28448275862069,0.21551724137931,0.25,0.25
"300",0.241071428571429,0.241071428571429,0.258928571428571,0.258928571428571
"301",0.28448275862069,0.267241379310345,0.21551724137931,0.232758620689655
"302",0.245454545454545,0.245454545454545,0.263636363636364,0.245454545454545
"303",0.223214285714286,0.294642857142857,0.258928571428571,0.223214285714286
"304",0.208333333333333,0.325,0.225,0.241666666666667
"305",0.241071428571429,0.258928571428571,0.241071428571429,0.258928571428571
"306",0.208333333333333,0.208333333333333,0.208333333333333,0.375
"307",0.223214285714286,0.241071428571429,0.3125,0.223214285714286
"308",0.319672131147541,0.221311475409836,0.221311475409836,0.237704918032787
"309",0.241666666666667,0.275,0.225,0.258333333333333
"310",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"311",0.241666666666667,0.291666666666667,0.241666666666667,0.225
"312",0.231481481481481,0.231481481481481,0.231481481481481,0.305555555555556
"313",0.236842105263158,0.254385964912281,0.271929824561404,0.236842105263158
"314",0.25,0.25,0.268518518518519,0.231481481481481
"315",0.208333333333333,0.325,0.241666666666667,0.225
"316",0.21551724137931,0.25,0.267241379310345,0.267241379310345
"317",0.23015873015873,0.246031746031746,0.30952380952381,0.214285714285714
"318",0.241666666666667,0.258333333333333,0.258333333333333,0.241666666666667
"319",0.254716981132075,0.254716981132075,0.254716981132075,0.235849056603774
"320",0.219298245614035,0.254385964912281,0.254385964912281,0.271929824561404
"321",0.325,0.241666666666667,0.225,0.208333333333333
"322",0.254385964912281,0.219298245614035,0.307017543859649,0.219298245614035
"323",0.267241379310345,0.232758620689655,0.21551724137931,0.28448275862069
"324",0.254098360655738,0.204918032786885,0.221311475409836,0.319672131147541
"325",0.241071428571429,0.241071428571429,0.241071428571429,0.276785714285714
"326",0.241666666666667,0.208333333333333,0.308333333333333,0.241666666666667
"327",0.241071428571429,0.241071428571429,0.258928571428571,0.258928571428571
"328",0.254716981132075,0.235849056603774,0.254716981132075,0.254716981132075
"329",0.28448275862069,0.232758620689655,0.25,0.232758620689655
"330",0.25,0.217741935483871,0.25,0.282258064516129
"331",0.237704918032787,0.221311475409836,0.270491803278689,0.270491803278689
"332",0.273584905660377,0.254716981132075,0.235849056603774,0.235849056603774
"333",0.245762711864407,0.228813559322034,0.296610169491525,0.228813559322034
"334",0.237704918032787,0.286885245901639,0.237704918032787,0.237704918032787
"335",0.291666666666667,0.225,0.225,0.258333333333333
"336",0.25,0.231481481481481,0.268518518518519,0.25
"337",0.236842105263158,0.254385964912281,0.236842105263158,0.271929824561404
"338",0.237704918032787,0.221311475409836,0.30327868852459,0.237704918032787
"339",0.225,0.258333333333333,0.275,0.241666666666667
"340",0.241666666666667,0.241666666666667,0.308333333333333,0.208333333333333
"341",0.227272727272727,0.245454545454545,0.227272727272727,0.3
"342",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"343",0.267241379310345,0.21551724137931,0.301724137931034,0.21551724137931
"344",0.231481481481481,0.268518518518519,0.268518518518519,0.231481481481481
"345",0.231481481481481,0.287037037037037,0.231481481481481,0.25
"346",0.240384615384615,0.240384615384615,0.240384615384615,0.278846153846154
"347",0.241666666666667,0.241666666666667,0.225,0.291666666666667
"348",0.279661016949153,0.228813559322034,0.279661016949153,0.211864406779661
"349",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"350",0.21551724137931,0.267241379310345,0.25,0.267241379310345
"351",0.291666666666667,0.241666666666667,0.258333333333333,0.208333333333333
"352",0.287037037037037,0.231481481481481,0.25,0.231481481481481
"353",0.26271186440678,0.228813559322034,0.26271186440678,0.245762711864407
"354",0.223214285714286,0.223214285714286,0.276785714285714,0.276785714285714
"355",0.30327868852459,0.237704918032787,0.221311475409836,0.237704918032787
"356",0.240384615384615,0.259615384615385,0.259615384615385,0.240384615384615
"357",0.28448275862069,0.25,0.25,0.21551724137931
"358",0.258928571428571,0.241071428571429,0.276785714285714,0.223214285714286
"359",0.214285714285714,0.277777777777778,0.214285714285714,0.293650793650794
"360",0.282258064516129,0.233870967741935,0.217741935483871,0.266129032258065
"361",0.313559322033898,0.211864406779661,0.211864406779661,0.26271186440678
"362",0.223214285714286,0.223214285714286,0.294642857142857,0.258928571428571
"363",0.263636363636364,0.245454545454545,0.245454545454545,0.245454545454545
"364",0.362903225806452,0.201612903225806,0.217741935483871,0.217741935483871
"365",0.227272727272727,0.263636363636364,0.263636363636364,0.245454545454545
"366",0.237704918032787,0.237704918032787,0.254098360655738,0.270491803278689
"367",0.25,0.217741935483871,0.298387096774194,0.233870967741935
"368",0.227272727272727,0.245454545454545,0.227272727272727,0.3
"369",0.221311475409836,0.286885245901639,0.221311475409836,0.270491803278689
"370",0.254098360655738,0.254098360655738,0.237704918032787,0.254098360655738
"371",0.308333333333333,0.225,0.241666666666667,0.225
"372",0.219298245614035,0.289473684210526,0.271929824561404,0.219298245614035
"373",0.25,0.231481481481481,0.268518518518519,0.25
"374",0.28448275862069,0.232758620689655,0.232758620689655,0.25
"375",0.245454545454545,0.3,0.227272727272727,0.227272727272727
"376",0.223214285714286,0.223214285714286,0.3125,0.241071428571429
"377",0.227272727272727,0.263636363636364,0.263636363636364,0.245454545454545
"378",0.231481481481481,0.268518518518519,0.268518518518519,0.231481481481481
"379",0.286885245901639,0.254098360655738,0.204918032786885,0.254098360655738
"380",0.236842105263158,0.219298245614035,0.271929824561404,0.271929824561404
"381",0.245762711864407,0.296610169491525,0.211864406779661,0.245762711864407
"382",0.258333333333333,0.275,0.225,0.241666666666667
"383",0.373015873015873,0.214285714285714,0.198412698412698,0.214285714285714
"384",0.263636363636364,0.245454545454545,0.227272727272727,0.263636363636364
"385",0.228813559322034,0.279661016949153,0.228813559322034,0.26271186440678
"386",0.271929824561404,0.254385964912281,0.236842105263158,0.236842105263158
"387",0.241071428571429,0.258928571428571,0.258928571428571,0.241071428571429
"388",0.25,0.25,0.266129032258065,0.233870967741935
"389",0.254385964912281,0.236842105263158,0.271929824561404,0.236842105263158
"390",0.341666666666667,0.208333333333333,0.225,0.225
"391",0.207692307692308,0.253846153846154,0.330769230769231,0.207692307692308
"392",0.245762711864407,0.245762711864407,0.245762711864407,0.26271186440678
"393",0.245098039215686,0.245098039215686,0.264705882352941,0.245098039215686
"394",0.254716981132075,0.235849056603774,0.254716981132075,0.254716981132075
"395",0.25,0.25,0.268518518518519,0.231481481481481
"396",0.240384615384615,0.240384615384615,0.259615384615385,0.259615384615385
"397",0.231481481481481,0.287037037037037,0.25,0.231481481481481
"398",0.291666666666667,0.225,0.225,0.258333333333333
"399",0.211864406779661,0.279661016949153,0.26271186440678,0.245762711864407
"400",0.211864406779661,0.228813559322034,0.245762711864407,0.313559322033898
"401",0.254098360655738,0.270491803278689,0.221311475409836,0.254098360655738
"402",0.25,0.25,0.25,0.25
"403",0.225,0.208333333333333,0.258333333333333,0.308333333333333
"404",0.235849056603774,0.254716981132075,0.273584905660377,0.235849056603774
"405",0.245454545454545,0.245454545454545,0.281818181818182,0.227272727272727
"406",0.28448275862069,0.25,0.21551724137931,0.25
"407",0.225,0.258333333333333,0.258333333333333,0.258333333333333
"408",0.263636363636364,0.227272727272727,0.281818181818182,0.227272727272727
"409",0.223214285714286,0.276785714285714,0.258928571428571,0.241071428571429
"410",0.236842105263158,0.219298245614035,0.307017543859649,0.236842105263158
"411",0.254385964912281,0.219298245614035,0.289473684210526,0.236842105263158
"412",0.225,0.258333333333333,0.241666666666667,0.275
"413",0.318965517241379,0.232758620689655,0.21551724137931,0.232758620689655
"414",0.276785714285714,0.258928571428571,0.223214285714286,0.241071428571429
"415",0.307017543859649,0.236842105263158,0.236842105263158,0.219298245614035
"416",0.221311475409836,0.254098360655738,0.286885245901639,0.237704918032787
"417",0.264705882352941,0.245098039215686,0.245098039215686,0.245098039215686
"418",0.241071428571429,0.223214285714286,0.258928571428571,0.276785714285714
"419",0.25,0.25,0.268518518518519,0.231481481481481
"420",0.258333333333333,0.258333333333333,0.241666666666667,0.241666666666667
"421",0.227272727272727,0.245454545454545,0.281818181818182,0.245454545454545
"422",0.336065573770492,0.221311475409836,0.237704918032787,0.204918032786885
"423",0.25,0.25,0.232758620689655,0.267241379310345
"424",0.291666666666667,0.258333333333333,0.241666666666667,0.208333333333333
"425",0.267241379310345,0.267241379310345,0.232758620689655,0.232758620689655
